,FIPS,Countyname,ST_Name,Black,Med_HH_Inc,ICU_Capacity,State_Test,Hisp,Population_Density,AVG_VENTILATOR_USAGE,Asian,Poverty,Deaths,Confirmed,Over_65,Population,KMeans_Cluster,Hierarchical_cluster,DBSCAN_cluster,MeanShift_cluster
10,1021,Chilton,Alabama,0.09898104149316612,93.92908025961692,0.0001469651692548866,0,0.08467643168569049,1.5834396072306667e-05,2.0,0.0047763680007838144,0.17253710870523686,109,4073,0.17273306226424334,40826.0,1,0,2,4
11,1023,Choctaw,Alabama,0.3887475261521063,71.0226373278455,0.0,0,0.003746112524738479,4.251776769895691e-06,0.0,0.0012015832626519648,0.198685326547922,24,585,0.20653095843935534,14148.0,2,2,1,2
13,1027,Clay,Alabama,0.15417878177887126,80.8235713154979,0.00029821814657421907,0,0.031238350853649444,5.956470299391122e-06,2.0,0.00156564526951465,0.16073958100350405,54,1490,0.20114813986431074,13413.0,2,0,2,4
15,1031,Coffee,Alabama,0.19903235422255847,110.09379452271601,0.0001605099630827085,0,0.08628557015431887,1.7971686823871686e-05,2.0,0.017082846070945405,0.1773405792116668,112,5393,0.19605145490816536,43611.0,1,0,0,0
16,1033,Colbert,Alabama,0.16424895584725538,95.1104163368688,0.00033562052505966585,0,0.0290311754176611,2.2389332079718343e-05,3.0,0.004829206443914082,0.14912738663484487,129,6196,0.19846360381861572,53632.0,2,0,2,4
17,1035,Conecuh,Alabama,0.4531118426088954,74.8713788190597,0.0,0,0.006430375870780066,4.295324201698886e-06,0.0,0.004286917247186711,0.20378167342876827,28,1090,0.21021204929954834,13063.0,2,2,1,2
19,1039,Covington,Alabama,0.13787853623429108,83.48306157986391,0.00035985163040469465,0,0.017411282732657917,9.735063354801473e-06,2.0,0.0039306870398051275,0.1735315285390024,112,4053,0.2138625920389747,36126.0,2,0,2,4
20,1041,Crenshaw,Alabama,0.2437947312319172,85.4104005065696,0.0,0,0.008375209380234505,5.990075013856141e-06,1.0,0.013324196741282171,0.17428049337597076,57,1491,0.19864473884574388,13134.0,2,2,1,2
21,1043,Cullman,Alabama,0.013205450760526686,88.8831723919582,0.0001404835187290073,0,0.046116907830040486,2.735332541214144e-05,2.5,0.0040101658982643895,0.12883615790347505,188,9450,0.1930498971916068,78301.0,1,0,0,0
22,1045,Dale,Alabama,0.2146647583397556,93.42646826025008,0.00011009578333149842,0,0.07068149289882197,2.2618565550565505e-05,2.0,0.013277551469778708,0.19216118022679726,109,4764,0.1779368050203677,45415.0,2,2,1,2
23,1047,Dallas,Alabama,0.6548079891704467,66.972059521925,0.00023749020352910444,0,0.009950839527869477,1.164657114324913e-05,2.0,0.005272282518346118,0.2263994110242953,149,3519,0.1617070795829672,42107.0,2,2,1,2
24,1049,DeKalb,Alabama,0.015980591641884492,80.02216241886971,0.00014981105918654831,0,0.1624041321020504,2.1483203313279496e-05,3.0,0.0013460635467209266,0.201095633119424,181,8727,0.18599154797307876,63890.0,1,0,0,0
25,1051,Elmore,Alabama,0.2311036564911104,120.49034351749201,0.0,0,0.03225763166722576,3.0991912542748365e-05,1.5,0.005890640724589064,0.11745051995974505,199,9977,0.1617309627641731,74525.0,1,0,0,0
26,1053,Escambia,Alabama,0.3203308734084827,71.7805129016938,0.00037844997702268,0,0.02338280215175844,1.0940691162815007e-05,2.0,0.0027572784040223825,0.18868434568702186,74,3872,0.1774930392236369,36993.0,2,2,1,2
27,1055,Etowah,Alabama,0.15819710555450275,88.3271331328162,0.0005970132240566412,0,0.03971634035168211,4.832159130392866e-05,3.5,0.0076201115089616096,0.1875205713088838,345,13654,0.192068700691196,100261.0,2,0,2,4
28,1057,Fayette,Alabama,0.1052721768435483,78.86655057780591,0.00011424001827840292,0,0.01696464271434283,7.405395665502967e-06,2.0,0.004455360712857714,0.1554235448677672,60,2086,0.19637859142057465,17507.0,1,0,2,4
29,1059,Franklin,Alabama,0.04757706143753968,86.1049548836473,0.00021161035480002819,0,0.1904493193200254,1.1496108639581565e-05,1.5,0.00412640191860055,0.17595401001622346,82,4195,0.1870635536432249,28354.0,1,0,0,0
30,1061,Geneva,Alabama,0.09859266600594647,82.5787557384835,0.00023785926660059464,0,0.041665014866204164,1.2305007242599092e-05,2.0,0.0045589692765113975,0.16570862239841427,75,2457,0.2091179385530228,25225.0,1,0,2,4
31,1063,Greene,Alabama,0.7306672558550596,47.7778217508311,0.0,0,0.016018559434379142,3.7273147878412056e-06,0.0,0.0,0.28203711886875826,34,906,0.19586831639416705,9052.0,2,2,1,2
32,1065,Hale,Alabama,0.4954355911191254,67.3697957891404,0.0,0,0.00022540290769750929,7.359534500751442e-06,0.0,0.001859573988504452,0.16657274878845935,75,2186,0.15648596866899586,17746.0,2,2,1,2
34,1069,Houston,Alabama,0.2969018203394859,94.1507044483141,0.0007371572672808133,0,0.036862404373900697,4.5729793764291995e-05,3.6,0.009631481913157727,0.21410710123121915,277,10370,0.19127338998495413,94378.0,2,2,1,2
35,1071,Jackson,Alabama,0.03412739612774221,82.65197087224949,0.0003076272327007748,0,0.029205360404529805,1.1994248846988745e-05,2.0,0.004460594874161235,0.14383495798965604,108,6749,0.1944396377689335,52011.0,1,0,0,0
36,1073,Jefferson,Alabama,0.4458006517373347,106.65861959791,0.0008672238551742924,0,0.04034992990034481,0.00015066159047251847,6.133333333333334,0.01631711568337691,0.16465209099061548,1485,75199,0.1607003018705872,633384.0,2,2,1,2
38,1077,Lauderdale,Alabama,0.10798003266545513,95.1678011714422,0.0005750960410388535,0,0.028478755952244025,3.1296183194061795e-05,6.0,0.0068206390467208024,0.16324676220928894,227,9188,0.20965701272112444,86942.0,1,0,0,0
39,1079,Lawrence,Alabama,0.10438001970561013,88.81985119518757,8.957095512495149e-05,0,0.021616457170154958,1.2214727657484582e-05,2.0,0.0019407040277072821,0.1723643746454483,95,2950,0.17908219627981967,33493.0,1,0,2,4
40,1081,Lee,Alabama,0.29560662194993986,101.834335918949,0.0002421483400731288,0,0.04782429716444294,5.4986590749920436e-05,10.0,0.05348249671081838,0.1996190199449516,165,15480,0.15090684553357386,123891.0,2,2,1,2
41,1083,Limestone,Alabama,0.18098021582733811,118.105904701599,0.00014051258992805757,0,0.0800921762589928,3.0434132342018848e-05,3.0,0.018280687949640287,0.1620812724820144,146,9791,0.20132643884892087,71168.0,1,0,0,0
43,1087,Macon,Alabama,0.7005080747595718,66.03213550736109,0.0,0,0.006895300308473961,9.8673004163851e-06,0.0,0.0014516421702050445,0.2185175104336781,48,1545,0.1639448375975322,22044.0,2,2,1,2
44,1089,Madison,Alabama,0.29609601239922234,129.50965648250798,0.00042146479409405465,0,0.0609356518428888,9.40759986185868e-05,4.8,0.032262450205973923,0.1420370345193262,490,33754,0.18065544573300885,294212.0,0,0,3,5
45,1091,Marengo,Alabama,0.4914747090952268,65.7768719328795,0.00037995725480883397,0,0.009308952742816434,5.899258143045213e-06,2.0,0.0,0.21852291617193065,60,2485,0.17710757539776775,21055.0,2,2,1,2
46,1093,Marion,Alabama,0.035280349705710264,71.0978312490106,0.00013767941348569854,0,0.026744226069596942,1.0303888216652934e-05,1.5,0.0018586720820569305,0.1680721440126665,100,3064,0.21643203799951813,29053.0,1,0,0,0
47,1095,Marshall,Alabama,0.031321807301458574,90.9905809719804,0.0002211818483429793,0,0.16412921935095415,3.426898285060482e-05,7.0,0.007040955505584842,0.18418304026738427,218,11935,0.19774886029908703,81381.0,1,0,0,0
49,1099,Monroe,Alabama,0.3980912826403923,60.236267215450404,0.00035346617770512083,0,0.0035788450492643484,6.111640717365655e-06,2.0,0.0025626297883621267,0.2107542084566783,40,1712,0.18115141607387444,22633.0,2,2,1,2
50,1101,Montgomery,Alabama,0.6083262216615339,99.18473959157828,0.0004730807762235168,0,0.03700233757560016,7.425892955797426e-05,3.333333333333333,0.029507253905235432,0.15893658862379875,561,23905,0.15355181625913694,215608.0,2,2,1,2
51,1103,Morgan,Alabama,0.13839400036583135,103.205635586513,0.00017376989207975124,0,0.09111029815255167,4.778926323205547e-05,3.0,0.00695079568319005,0.14766782513261387,268,14131,0.18668373879641487,109340.0,2,0,2,4
54,1109,Pike,Alabama,0.4175884387520976,74.0976729460187,0.00030820862299236335,0,0.025684051916030272,1.2058758802857339e-05,2.0,0.02513612547515496,0.2308825040238348,75,3052,0.16937776103558094,29201.0,2,2,1,2
55,1111,Randolph,Alabama,0.20082946400396698,85.8694791831566,0.0,0,0.030113149709236807,1.0220825355642093e-05,1.0,0.0021187395753504935,0.17608078258125592,41,1763,0.2083577514312762,22183.0,2,0,2,4
56,1113,Russell,Alabama,0.5201157742402316,83.98567357923059,0.00016539177175935497,0,0.06578457721728344,2.0556357957745765e-05,2.0,0.010461029563779202,0.22375439321893734,37,4261,0.16599131693198266,48370.0,2,2,1,2
57,1115,St. Clair,Alabama,0.11053626766111667,115.37913566566401,7.878565050685434e-05,0,0.028008298755186727,3.1054783586089784e-05,2.0,0.0092310520510531,0.12842061032617258,234,9409,0.18799569305110564,76156.0,1,0,0,0
58,1117,Shelby,Alabama,0.14814707919649042,153.947680861168,0.00018471484645578388,0,0.07046871392288155,5.7611106503576684e-05,3.0,0.025392519048718545,0.07751096744400833,237,23085,0.1830755021934888,173240.0,1,0,0,0
59,1119,Sumter,Alabama,0.6985199240986717,48.12410954567039,0.0,0,0.005161290322580645,3.942648661403286e-06,0.0,0.020796963946869067,0.3184060721062619,32,1031,0.16956356736242886,13175.0,2,2,1,2
60,1121,Talladega,Alabama,0.3313680296450993,81.7733892670572,0.00019101223751735028,0,0.02345630276713061,2.773448952078828e-05,2.0,0.006290669688904736,0.16969527181041402,168,8023,0.17894026410625374,78529.0,2,2,1,2
61,1123,Tallapoosa,Alabama,0.27106626670302697,90.6838689251227,0.00014874680814140864,0,0.024320103131120308,1.4295949711113848e-05,1.0,0.0035947145300840424,0.1572005850707787,147,3889,0.21084860054044674,40337.0,2,2,1,2
62,1125,Tuscaloosa,Alabama,0.3839671514194118,105.520816843438,0.0003484644333968313,0,0.044731217767039914,3.428387083386777e-05,5.5,0.01936881475630721,0.1871602471774381,441,25221,0.15490986386656136,172184.0,2,2,1,2
63,1127,Walker,Alabama,0.05798313164649797,86.3325154345417,0.00017601760176017602,0,0.023395672900623398,2.2531005371654976e-05,4.0,0.0045911257792445904,0.15895856252291896,274,7080,0.17881921525485886,68175.0,1,0,0,0
64,1129,Washington,Alabama,0.22751971954425945,81.8624347000158,0.0,0,0.014081215308209171,4.408904960449728e-06,1.0,0.00245398773006135,0.17516798130295064,38,1638,0.1780309669880222,17115.0,2,2,1,2
65,1131,Wilcox,Alabama,0.5907206632653061,61.370112395124295,0.0,0,0.004544005102040815,3.8296663329346765e-06,0.0,0.00023915816326530612,0.2653858418367347,26,1243,0.16151147959183673,12544.0,2,2,1,2
66,1133,Winston,Alabama,0.007302333389289911,70.816843438341,0.00016786973308712439,0,0.03147557495383582,9.947580927146714e-06,2.0,0.0015527950310559005,0.16291757596105422,71,2722,0.21298472385428907,23828.0,1,0,0,0
69,2020,Anchorage,Alaska,0.062235261021580994,109.386913961875,0.00019806982391879716,1958083,0.1082144435960294,1.3156651085794138e-05,2.333333333333333,0.11125266246031427,0.10704497046176104,165,29073,0.12407266004902945,248830.0,1,0,0,0
70,2050,Bethel,Alaska,0.007910738532380897,68.9760432766615,0.0,1958083,0.027805655587697032,3.7278688063679314e-08,1.0,0.011511895625479662,0.25084125391109274,20,3822,0.07680500619871303,16939.0,1,0,0,0
73,2070,Dillingham,Alaska,0.01628865979381443,73.2843894899536,0.0,1958083,0.037938144329896915,2.4742995271410096e-08,1.0,0.01381443298969072,0.1820618556701031,1,209,0.10288659793814434,4850.0,1,0,0,0
74,2090,Fairbanks North Star,Alaska,0.04744889386726407,99.16537867078829,0.00014561747409689164,1958083,0.08929711565387846,8.424561161258415e-07,1.0,0.034320918510221225,0.07455614673760852,32,6801,0.10864183702044246,89275.0,1,0,0,0
77,2110,Juneau,Alaska,0.011151498041429932,113.84595569294201,0.0003176059568761689,1958083,0.07714295797014505,1.1010026495378938e-06,2.0,0.07336697603839504,0.06884991354060062,5,1325,0.14253449553587186,28337.0,1,0,0,0
78,2122,Kenai Peninsula,Alaska,0.006166880110333957,85.09015971148891,0.0,1958083,0.04783765146291006,2.937248069523052e-07,1.0,0.01806718549896562,0.1175450694512856,22,4235,0.1897547039700522,50755.0,1,0,0,0
79,2130,Ketchikan Gateway,Alaska,0.008541392904073587,93.67336424523441,0.0004927726675427068,1958083,0.059707621550591325,3.073435566523513e-07,2.0,0.09042378449408672,0.1053712220762155,2,398,0.1683639947437582,12176.0,1,0,0,0
80,2150,Kodiak Island,Alaska,0.002637279834228125,110.56027820711,0.00018837713101629462,1958083,0.11283790147876048,1.782424814764657e-07,2.0,0.2874635019308656,0.0856174060469059,5,1089,0.1242347179052463,10617.0,1,0,4,3
82,2170,Matanuska-Susitna,Alaska,0.015447029614272184,97.2346728490469,0.00017917018608103609,1958083,0.06652333051780182,2.6176562734642447e-07,3.0,0.01850572064808416,0.1297960019452763,37,10440,0.15279377511582073,78138.0,1,0,0,0
83,2180,Nome,Alaska,0.009057180270624179,78.6295723853684,0.0,1958083,0.029899607158446095,2.761214691424858e-08,1.0,0.016695766041030118,0.22184635530336094,0,342,0.07660410301178525,9164.0,1,0,0,0
84,2185,North Slope,Alaska,0.02282661486158329,102.145801133436,0.0,1958083,0.03221628622308564,3.3393655199309653e-09,1.0,0.08531649668123685,0.1795369920673466,4,1051,0.10862878419944956,6177.0,1,0,0,0
85,2188,Northwest Arctic,Alaska,0.011418351905351492,78.4466769706337,0.0,1958083,0.015407896546980328,1.1763200555054951e-08,0.0,0.010592928876048973,0.248314761315174,2,600,0.07910304030815793,7269.0,1,0,0,0
86,2195,Petersburg,Alaska,0.008969828757814623,90.0927357032458,0.0,1958083,0.10356075020385974,1.289340035590259e-07,0.0,0.04050013590649633,0.059527045392769776,1,161,0.19488991573797226,3679.0,1,0,0,0
88,2220,Sitka,Alaska,0.00730189130955231,94.90211231324058,0.0,1958083,0.06990663155374671,3.267943309284243e-07,1.0,0.06882930332774717,0.08044050754129757,0,339,0.15681110845104146,8354.0,1,0,0,0
91,2261,Valdez-Cordova,Alaska,0.003939666816749211,102.868366821226,0.0,1958083,0.0544799639801891,2.2583595527875716e-08,0.5,0.042323277802791534,0.08791085096803243,0,0,0.12764520486267447,8884.0,1,0,0,0
92,2275,Wrangell,Alaska,0.0004743833017077799,69.4152498712004,0.0,1958083,0.05977229601518026,9.82762590829446e-08,0.0,0.008538899430740038,0.11385199240986715,0,37,0.26992409867172673,2108.0,1,0,0,0
95,4001,Apache,Arizona,0.005470491610935117,55.149715836797,0.0,8709956,0.06645254018538073,1.555207565784562e-06,1.25,0.0036078845476944744,0.34729555320896405,421,11208,0.15684031444327115,68184.0,1,0,0,0
96,4003,Cochise,Arizona,0.04282337674375492,83.56942912884891,0.00018538258330629839,8709956,0.4136441581313436,4.817298539238934e-06,1.5,0.02253325300088057,0.1869768735227325,281,11686,0.2528433053714603,107885.0,1,0,0,0
97,4005,Coconino,Arizona,0.013179681881282513,100.873695818136,0.00030583743306819485,8709956,0.1666778169897473,1.6221174531782975e-06,2.4,0.022060914214989374,0.17408720667681346,329,17238,0.1420244526585158,119578.0,1,0,0,0
98,4007,Gila,Arizona,0.0069966625115605785,73.8383238612266,0.0002527529971335518,8709956,0.20181752382484214,2.7585380498170304e-06,2.0,0.00846435321082472,0.22556194458964976,223,6575,0.3055812457276127,49738.0,1,0,0,0
99,4009,Graham,Arizona,0.020913809753742157,87.12019679362119,0.00018107194591984548,8709956,0.378530902945437,1.9367764100660758e-06,1.0,0.007242877836793819,0.21749758570738773,77,5372,0.15698937711250605,33136.0,1,0,0,0
101,4012,La Paz,Arizona,0.010703632216178276,58.7717363644075,0.00011697958706205769,8709956,0.3354389659004504,1.008810431230081e-06,1.0,0.008831958823185354,0.2686436216880154,78,2448,0.4693805930865064,17097.0,1,0,0,0
104,4017,Navajo,Arizona,0.0075385089053301374,67.9735346509458,0.00015860724182006474,8709956,0.11642704533368164,2.754033323012992e-06,1.0,0.005999085675900096,0.2560107479730928,521,15759,0.1778453672690632,107183.0,1,0,0,0
106,4021,Pinal,Arizona,0.067574283922864,98.69200101789812,0.00029820617516171946,8709956,0.4989639246991176,1.3205129752862873e-05,1.6666666666666667,0.026096863482742275,0.2025316939640012,859,50082,0.3286920218378676,261564.0,1,0,0,0
107,4023,Santa Cruz,Arizona,0.003912084785546625,69.9957587581644,0.0,8709956,1.379650046233729,6.354917875751431e-06,2.0,0.013763425563695851,0.3089835692439007,173,7856,0.285831140194893,28118.0,0,1,5,1
109,4027,Yuma,Arizona,0.02525684009505417,76.75460174739159,0.0004164004336307964,8709956,0.9587907157061936,6.870302414927692e-06,3.5,0.01796265318869401,0.29996625720624026,824,36874,0.2778395996812383,139289.0,0,1,5,1
110,5001,Arkansas,Arkansas,0.24272251308900525,98.1070235519045,0.0,2891136,0.029947643979057588,4.8559517367739755e-06,1.5,0.000418848167539267,0.14209424083769634,36,2082,0.17827225130890054,19100.0,2,0,2,4
111,5003,Ashley,Arkansas,0.2357678678264071,94.00592474315607,0.0002761286759629988,2891136,0.05066961203921027,6.231546810367306e-06,2.0,0.0017948363937594922,0.16581526991578074,33,1912,0.1857425560311105,21729.0,2,2,1,2
112,5005,Baxter,Arkansas,0.0016586621775511216,88.78710843120359,0.0004208545823637174,2891136,0.024434321928999355,1.7234969034194905e-05,4.0,0.004456107342674654,0.12992028519086993,102,3103,0.3163588651779967,40394.0,1,0,0,0
113,5007,Benton,Arkansas,0.023313927213759737,139.424753660945,0.00016709770278635402,2891136,0.2347927798601696,5.320416985626403e-05,1.75,0.05419889943376665,0.13039317329930614,409,28297,0.18752691602201133,188085.0,1,0,0,0
114,5009,Boone,Arkansas,0.0034927908796244553,95.3295375758976,0.0006706158488878954,2891136,0.02601430647144294,1.4881525695370365e-05,3.0,0.003883983458142394,0.1556946462501397,79,3746,0.2121102045378339,35788.0,1,0,0,0
115,5011,Bradley,Arkansas,0.28338762214983715,90.7284072525579,0.0,2891136,0.15137531668476295,4.535130030392752e-06,2.0,0.0006333695258776693,0.2195077813970322,32,1356,0.18041983351429605,11052.0,2,2,1,2
117,5015,Carroll,Arkansas,0.005637205556674049,96.8758535201798,0.0,2891136,0.16843164888262532,9.71895203566641e-06,2.0,0.015582846788806119,0.16581437487416953,44,2757,0.2539561103281659,24835.0,1,0,0,0
118,5017,Chicot,Arkansas,0.4782972317470938,71.7419165073429,0.0,2891136,0.04884168269632851,4.659418595524969e-06,1.0,0.0051852471355691215,0.24253575311532996,40,1610,0.17730199882913775,11957.0,2,2,1,2
119,5019,Clark,Arkansas,0.23779472346393202,87.4424858709583,0.00017530020159523183,2891136,0.04641072837233763,6.830699558657e-06,2.0,0.006836707862214042,0.1740292751336664,40,2092,0.15926023314926813,22818.0,2,2,1,2
120,5021,Clay,Arkansas,0.0062668421382465365,78.2255184150262,0.0,2891136,0.019239205364416867,6.21457450107507e-06,1.0,0.00025067368552986153,0.16864072194021432,50,1723,0.1968415115623237,15957.0,1,0,0,0
121,5023,Cleburne,Arkansas,0.003941599967823674,93.457570855306,0.0,2891136,0.024494228371475687,1.0712722067402488e-05,1.0,0.0067168081084342185,0.13884084784619716,73,1950,0.2702409202429313,24863.0,1,0,0,0
123,5027,Columbia,Arkansas,0.3613744075829384,76.04050675462742,0.00016926201760324982,2891136,0.027293500338524037,8.303843098969494e-06,2.0,0.010748138117806364,0.19080060934326334,55,2327,0.17201252538930265,23632.0,2,2,1,2
124,5029,Conway,Arkansas,0.10598256735340728,89.9258356619115,0.0,2891136,0.04051109350237718,9.159487593409005e-06,2.0,0.0030705229793977808,0.1592214738510301,32,2194,0.1950772583201268,20192.0,1,0,0,0
125,5031,Craighead,Arkansas,0.17538423401090728,99.3465974746308,0.0006293904409918296,2891136,0.06108306666065714,3.1532477623812824e-05,4.25,0.0170144679316717,0.20237075765087664,176,13129,0.1634966421778519,88748.0,2,0,2,4
126,5033,Crawford,Arkansas,0.015455430645304063,98.38435195495512,0.0,2891136,0.08589891121536691,2.3862756490250995e-05,2.0,0.02051872178454457,0.2024608303089316,116,7001,0.18192440470921484,56485.0,1,0,0,0
127,5035,Crittenden,Arkansas,0.4527171587505349,84.3771666281488,0.0,2891136,0.0242346442603182,2.077332662288652e-05,0.5,0.006554634924339674,0.2046135293888824,96,5908,0.12873925389971602,51414.0,2,2,1,2
128,5037,Cross,Arkansas,0.16863524106088262,98.2982120721894,0.0,2891136,0.00896596155911092,7.687949301344223e-06,2.0,0.0002684419628476324,0.15430044024481904,49,1930,0.16557500268441966,18626.0,2,0,2,4
129,5039,Dallas,Arkansas,0.3855392156862745,79.9882345525978,0.0,2891136,0.012009803921568628,3.235968985949852e-06,0.0,0.0004901960784313724,0.15208333333333332,15,757,0.19816176470588234,8160.0,2,2,1,2
130,5041,Desha,Arkansas,0.40749869295690494,67.00632392797871,0.0,2891136,0.053626110986630816,4.34395705018741e-06,1.0,0.003809097019941743,0.21353349764732246,24,1359,0.16334304279632533,13389.0,2,2,1,2
131,5043,Drew,Arkansas,0.2868263473053892,98.73941634977,0.0003810560696788242,2891136,0.03440391943385955,5.872654194160107e-06,2.0,0.00326619488296135,0.17370713119216113,41,1987,0.17022318998366906,18370.0,2,2,1,2
132,5045,Faulkner,Arkansas,0.1394853628927939,110.988087484505,0.0003681665306772273,2891136,0.05034926068180461,3.899173753994882e-05,1.5,0.016328683157873787,0.17372485024577602,157,12263,0.1498338275388565,100498.0,2,0,2,4
133,5047,Franklin,Arkansas,0.009488518331368257,81.7761623631742,0.0,2891136,0.030093762281736006,7.3391307695060606e-06,1.0,0.008197181517040032,0.1588905732412554,39,1681,0.19072483296839032,17811.0,1,0,0,0
134,5049,Fulton,Arkansas,0.005002587545282043,74.3849402273252,0.00017250301880282902,2891136,0.016905295842677248,4.6669957541094595e-06,2.0,0.0006900120752113162,0.1870795238916681,47,1101,0.26927721235121616,11594.0,1,0,0,0
135,5051,Garland,Arkansas,0.0875533961587374,94.07525684391872,0.0005326029064901468,2891136,0.060358039586526226,3.2706978869459287e-05,3.2,0.006391234877881762,0.1796936989815328,255,10058,0.2499972826382322,92001.0,1,0,0,0
137,5055,Greene,Arkansas,0.021633709389683158,98.8633737420426,0.0002512625945375512,2891136,0.032186738360260314,1.7260264757071844e-05,3.0,0.00412070655041584,0.1739993467172542,75,6041,0.1777934118947712,39799.0,1,0,0,0
138,5057,Hempstead,Arkansas,0.3068272339627946,90.0476920814337,0.0003748652827889977,2891136,0.1312028489761492,7.667102115230196e-06,2.0,0.0012183121690642427,0.18415257017009512,20,1984,0.1829811161613795,21341.0,2,2,1,2
139,5059,Hot Spring,Arkansas,0.12169531524061615,92.20959304157827,0.0,2891136,0.037503587715661584,1.3244943017250156e-05,2.0,0.004241477182128393,0.2016136747775616,71,5021,0.20052938737761905,31357.0,2,0,2,4
140,5061,Howard,Arkansas,0.2115560292326431,75.758976406076,0.0001522533495736906,2891136,0.12705542021924482,5.825256516793376e-06,2.0,0.002740560292326431,0.1656516443361754,24,1642,0.1785931790499391,13136.0,2,0,2,4
141,5063,Independence,Arkansas,0.020214669051878357,93.11301132424308,0.0003875968992248062,2891136,0.07045319022063208,1.1035224693699907e-05,4.0,0.007871198568872988,0.1744782349433512,121,3726,0.19239713774597492,33540.0,1,0,0,0
142,5065,Izard,Arkansas,0.019358363906018264,90.0813076454398,0.0,2891136,0.024510186558426357,5.517549048063855e-06,1.0,0.0,0.15635001170868784,41,1662,0.2646163453282335,12811.0,1,0,0,0
144,5069,Jefferson,Arkansas,0.5020525978191148,85.5642162321155,0.0002052597819114817,2891136,0.018665811417575368,2.2421764605793706e-05,7.0,0.00846696600384862,0.19168697883258495,163,8759,0.14913406029506093,77950.0,2,2,1,2
145,5071,Johnson,Arkansas,0.018062758196361082,80.9105615900162,2.511332387398133e-05,2891136,0.16133427089742464,8.49687441996218e-06,2.0,0.02386393601125077,0.19869034015997186,37,2891,0.1883185374000176,22754.0,1,0,0,0
147,5075,Lawrence,Arkansas,0.011122406266818154,84.02420320608441,0.0,2891136,0.015308258087663697,7.114439536654674e-06,2.0,0.001494947078873408,0.17263648866830114,43,2073,0.19129342821264128,16723.0,1,0,0,0
150,5081,Little River,Arkansas,0.2110098886552986,94.7811836880476,0.0,2891136,0.014716187806587244,6.065349658476378e-06,1.0,0.003270263957019388,0.16795141322121,41,1224,0.19831814996496147,12843.0,2,0,2,4
151,5083,Logan,Arkansas,0.013427657369440814,87.11893606739919,0.0,2891136,0.029063218131843375,7.795728752253813e-06,1.5,0.02135808588293606,0.16401568062001531,22,2207,0.1930338394989411,22193.0,1,0,0,0
155,5091,Miller,Arkansas,0.2551260424338901,91.1212891568796,0.0,2891136,0.034450806624058534,1.774506342901676e-05,0.0,0.004110337617904916,0.1403929767872841,36,4222,0.16954548694433225,42089.0,2,2,1,2
156,5093,Mississippi,Arkansas,0.31022439535492885,83.9590730508225,0.0,2891136,0.03798131493931721,1.2631822817319321e-05,1.5,0.005195145376757182,0.19924910503798127,106,5772,0.13289094560377193,45812.0,2,2,1,2
161,5103,Ouachita,Arkansas,0.3830712483013008,74.4269596823329,0.00031061929722384004,2891136,0.021665695981362844,9.303344978245833e-06,2.0,0.0006988934187536402,0.15410599883517764,60,2292,0.18151815181518152,25755.0,2,2,1,2
163,5107,Phillips,Arkansas,0.5375360263507022,61.600521041242104,0.00027448648154078414,2891136,0.01601171142321241,7.87713656915368e-06,2.0,0.0,0.2672125897799533,37,1746,0.15439864586669105,21859.0,2,2,1,2
166,5113,Polk,Arkansas,0.004869547388384848,79.78233922306029,0.0003075503613716747,2891136,0.0678661130760162,5.9164498592461075e-06,2.0,0.002921728433030909,0.2045722487057256,71,1965,0.2311240965708135,19509.0,1,0,0,0
167,5115,Pope,Arkansas,0.0327310998070514,91.3124776771645,0.00019294860550780565,2891136,0.10087703911594458,1.7535687333572393e-05,4.0,0.011541834765830556,0.17923171373443256,106,7888,0.17070689352745133,57010.0,1,0,0,0
170,5121,Randolph,Arkansas,0.010774410774410777,78.1940038237704,0.00016835016835016836,2891136,0.020594837261503927,6.7924032056341524e-06,1.0,0.0011784511784511786,0.17037037037037034,47,2069,0.1978114478114478,17820.0,1,0,0,0
171,5123,St. Francis,Arkansas,0.5263077393698379,74.26518478055341,0.0002294279596206791,2891136,0.051353624961762,1.0511754740453584e-05,2.0,0.00611807892321811,0.255391557051086,41,3533,0.15956714591618232,26152.0,2,2,1,2
173,5127,Scott,Arkansas,0.002344995779007598,75.82830850683871,0.0,2891136,0.07494606509708282,3.0795175086563755e-06,1.0,0.007034987337022794,0.18600506519088267,14,928,0.2016696369946534,10661.0,1,0,0,0
175,5131,Sebastian,Arkansas,0.07755065041018902,97.12376830472508,0.0007705207813987219,2891136,0.16447445950233422,5.181408294400459e-05,4.5,0.051842451162579885,0.18060100620949104,273,15077,0.1803381226487785,110315.0,1,0,0,0
178,5137,Stone,Arkansas,0.000927487352445194,80.2319473916423,0.0,2891136,0.020489038785834742,4.924684781328607e-06,1.0,0.005311973018549747,0.20050590219224285,30,983,0.2811973018549747,11860.0,1,0,0,0
179,5139,Union,Arkansas,0.3039160179287568,93.835745950375,0.0002561250968894292,2891136,0.03720217032318943,1.0833883671416973e-05,3.0,0.006086341118188252,0.1702288275536683,112,3953,0.16050955414012738,42390.0,2,2,1,2
180,5141,Van Buren,Arkansas,0.004825239715434582,80.8853499170116,0.0,2891136,0.032168264769563866,5.688813938166011e-06,2.0,0.002288895762449737,0.20012372409526755,21,1274,0.26402721930095885,16165.0,1,0,0,0
